transaction_id,account_id,merchant_id,branch_id,transaction_date,amount,currency,channel,payment_type,status,failure_reason,processing_time_sec,device_id,ip_risk_score,transaction_risk_score,feature_version
1036570,506434,M0187,B011,2026-07-28 01:58:52,2227.99,INR,NETBANKING,P2M,SUCCESS,,6.97,D0002218,11.14,18.96,OLD
1036571,512008,M0154,B015,2026-02-24 22:13:28,2145.52,INR,NETBANKING,P2M,SUCCESS,,6.74,D0012290,18.12,32.25,OLD
1036572,511967,M0244,B001,2026-04-12 14:17:07,3690.76,INR,CARD,P2M,SUCCESS,,7.44,D0014045,53.24,52.43,OLD
1036573,502785,M0038,B015,2026-05-06 19:01:24,2084.56,INR,UPI,P2M,SUCCESS,,5.14,D0006167,67.27,32.32,OLD
1036574,509433,M0474,B008,2026-05-15 17:41:59,5672.2,INR,NETBANKING,P2P,SUCCESS,,6.26,D0011023,68.74,13.71,OLD
1036575,500554,M0020,B013,2026-06-30 12:42:20,753.7,INR,CARD,BILLPAY,SUCCESS,,5.95,D0002727,32.63,19.38,OLD
1036576,514735,M0391,B013,2026-07-28 00:39:41,324.25,INR,UPI,P2M,SUCCESS,,3.99,D0011446,41.76,26.05,NEW
1036577,512616,M0011,B015,2026-01-29 03:26:39,2714.89,INR,UPI,BILLPAY,SUCCESS,,5.54,D0008842,2.58,39.04,NEW
1036578,509141,M0055,B012,2026-07-21 07:03:32,1324.4,INR,UPI,P2P,SUCCESS,,4.22,D0011585,22.27,53.88,NEW
1036579,512598,M0050,B007,2026-05-31 17:24:40,1201.8,INR,UPI,P2P,SUCCESS,,5.23,D0005127,21.35,20.84,NEW
1036580,509677,M0267,B007,2026-02-28 19:15:08,9365.48,INR,UPI,P2P,SUCCESS,,4.97,D0000817,0.0,26.98,OLD
1036581,504379,M0061,B004,2026-02-17 12:30:02,4126.09,INR,UPI,P2M,FAILED,NETWORK_ERROR,4.63,D0011771,20.88,39.74,OLD
1036582,506166,M0068,B019,2026-01-27 02:46:54,3824.15,INR,UPI,BILLPAY,SUCCESS,,4.35,D0010689,51.35,36.61,NEW
1036583,511943,M0232,B002,2026-07-08 11:15:39,547.18,INR,UPI,BILLPAY,SUCCESS,,4.44,D0012608,66.61,29.8,OLD
1036584,514479,M0315,B014,2026-07-26 11:16:26,717.44,INR,CARD,P2M,SUCCESS,,5.86,D0014864,72.96,10.21,NEW
1036585,513299,M0348,B010,2026-04-17 11:12:51,1002.9,INR,UPI,BILLPAY,SUCCESS,,4.63,D0003897,17.07,89.15,NEW
1036586,508788,M0114,B008,2026-06-23 16:57:00,721.58,INR,CARD,P2M,FAILED,TIMEOUT,5.78,D0005696,53.96,52.47,NEW
1036587,506801,M0175,B005,2026-08-16 13:25:02,2141.13,INR,UPI,P2M,SUCCESS,,4.19,D0000159,15.84,69.42,NEW
1036588,512811,M0239,B002,2026-04-03 02:31:26,2069.62,INR,CARD,P2P,SUCCESS,,5.77,D0014243,0.0,71.73,NEW
1036589,508909,M0436,B009,2026-01-27 21:06:11,2169.39,INR,CARD,P2P,SUCCESS,,5.21,D0014224,34.61,13.31,NEW
1036590,504058,M0179,B014,2026-06-28 18:52:53,2514.79,INR,CARD,P2M,FAILED,LIMIT_EXCEEDED,5.4,D0012416,30.06,23.3,NEW
1036591,501321,M0236,B009,2026-06-14 13:45:40,5600.8,INR,UPI,BILLPAY,SUCCESS,,5.67,D0009282,27.16,89.61,NEW
1036592,508353,M0167,B008,2026-08-25 04:31:00,2468.71,INR,UPI,P2M,SUCCESS,,2.57,D0003973,30.12,0.0,OLD
1036593,500909,M0216,B001,2026-06-26 00:38:28,279.31,INR,NETBANKING,P2P,SUCCESS,,5.73,D0013190,83.72,13.84,NEW
1036595,508422,M0303,B019,2026-08-26 21:46:29,1184.48,INR,NETBANKING,BILLPAY,SUCCESS,,4.14,D0011485,29.42,47.19,NEW
1036596,509123,M0183,B001,2026-02-15 00:29:26,3673.53,INR,UPI,P2M,SUCCESS,,3.13,D0013232,23.89,46.19,NEW
1036597,503599,M0486,B013,2026-02-09 02:58:41,2096.78,INR,CARD,P2P,SUCCESS,,4.88,D0012078,61.33,10.85,NEW
1036598,506983,M0077,B019,2026-03-12 12:11:49,6430.19,INR,CARD,P2M,SUCCESS,,4.75,D0010414,0.0,47.89,OLD
1036599,510078,M0002,B008,2026-05-31 16:47:43,16463.76,INR,CARD,P2M,SUCCESS,,6.4,D0001575,17.24,50.28,OLD
1036600,511151,M0106,B012,2026-06-08 08:00:46,8617.9,INR,UPI,BILLPAY,SUCCESS,,6.0,D0010325,55.33,38.36,NEW
1036601,505762,M0410,B020,2026-07-25 15:04:10,3034.85,INR,CARD,P2P,SUCCESS,,4.53,D0001009,24.36,46.9,NEW
1036602,504866,M0047,B013,2026-05-20 16:22:41,635.0,INR,CARD,P2M,SUCCESS,,5.94,D0001873,16.22,62.02,OLD
1036603,513653,M0334,B016,2026-04-28 16:57:29,3347.21,INR,UPI,P2P,SUCCESS,,4.54,D0012910,11.12,57.33,NEW
1036604,510623,M0393,B019,2026-08-12 00:57:08,25461.54,INR,UPI,P2M,SUCCESS,,4.6,D0003625,17.49,39.38,NEW
1036605,503200,M0462,B018,2026-05-13 11:30:45,1003.95,INR,CARD,P2M,SUCCESS,,5.82,D0014360,2.5,47.43,NEW
1036606,509013,M0166,B004,2026-01-19 08:22:54,954.76,INR,NETBANKING,P2P,SUCCESS,,5.74,D0000260,19.27,46.27,OLD
1036607,500503,M0051,B007,2026-05-07 06:18:08,998.76,INR,UPI,BILLPAY,FAILED,TIMEOUT,3.35,D0007620,65.25,27.08,NEW
1036608,500328,M0086,B003,2026-07-19 12:31:22,16649.47,INR,NETBANKING,BILLPAY,SUCCESS,,5.74,D0003518,55.28,5.21,NEW
1036609,514853,M0117,B002,2026-01-21 01:35:05,2765.39,INR,CARD,P2M,SUCCESS,,4.16,D0001516,65.43,10.18,OLD
1036610,512284,M0468,B002,2026-08-22 01:50:27,1470.42,INR,UPI,P2M,SUCCESS,,4.34,D0010233,4.11,5.53,NEW
1036611,502148,M0104,B004,2026-06-04 00:53:23,1734.23,INR,CARD,P2M,SUCCESS,,7.16,D0007707,0.0,66.52,NEW
1036612,508520,M0485,B015,2026-01-13 15:00:18,16078.18,INR,NETBANKING,P2M,SUCCESS,,6.49,D0001951,27.11,60.18,OLD
1036613,507949,M0136,B013,2026-03-16 08:43:07,402.59,INR,CARD,P2M,SUCCESS,,4.47,D0006250,34.78,29.15,NEW
1036614,512709,M0108,B010,2026-05-12 01:42:13,4181.69,INR,UPI,P2P,SUCCESS,,4.34,D0004763,20.81,31.2,OLD
1036615,502559,M0066,B008,2026-01-15 12:07:42,3064.6,INR,UPI,P2M,SUCCESS,,5.6,D0000105,0.0,18.05,NEW
1036616,500936,M0316,B019,2026-05-01 17:45:26,4245.25,INR,UPI,P2M,SUCCESS,,5.86,D0012435,21.14,14.43,NEW
1036617,511382,M0482,B006,2026-06-07 13:07:01,1544.17,INR,CARD,P2M,SUCCESS,,5.75,D0008381,47.85,47.51,NEW
1036618,502065,M0042,B007,2026-02-24 11:00:14,2305.81,INR,UPI,P2M,SUCCESS,,5.81,D0008842,22.19,42.03,OLD
1036619,508703,M0201,B013,2026-06-09 06:02:29,418.78,INR,NETBANKING,P2P,SUCCESS,,6.33,D0004321,29.7,25.79,OLD
1036620,503747,M0143,B001,2026-01-07 09:20:21,8164.51,INR,UPI,P2M,SUCCESS,,4.18,D0002908,56.44,21.75,NEW
1036621,507869,M0184,B019,2026-02-26 13:07:18,20099.65,INR,WALLET,P2M,SUCCESS,,4.06,D0010916,34.22,57.9,OLD
1036622,501657,M0166,B015,2026-01-26 07:06:56,2576.02,INR,UPI,P2M,SUCCESS,,6.1,D0006971,60.59,51.27,NEW
1036623,501933,M0093,B020,2026-05-10 09:40:00,5004.43,INR,UPI,P2M,SUCCESS,,5.2,D0006358,53.15,49.61,NEW
1036624,514292,M0470,B005,2026-04-30 16:19:21,650.36,INR,UPI,P2M,SUCCESS,,5.45,D0002291,58.9,18.22,NEW
1036625,501627,M0040,B016,2026-06-05 02:50:46,2523.84,INR,CARD,P2M,SUCCESS,,5.3,D0009209,32.89,31.17,NEW
1036626,507525,M0136,B013,2026-01-09 11:02:53,4078.16,INR,CARD,P2P,SUCCESS,,6.02,D0003523,62.78,48.97,NEW
1036627,506979,M0380,B017,2026-03-15 03:40:35,6710.92,INR,UPI,P2M,SUCCESS,,4.43,D0002734,2.71,11.15,OLD
1036628,503744,M0298,B017,2026-08-20 02:32:06,5489.88,INR,NETBANKING,P2P,SUCCESS,,6.17,D0000009,13.32,72.17,OLD
1036629,504060,M0441,B004,2026-02-13 10:56:06,3454.39,INR,CARD,P2P,SUCCESS,,5.77,D0014090,65.89,35.46,OLD
1036630,507065,M0488,B020,2026-01-01 09:07:08,7730.57,INR,NETBANKING,P2M,SUCCESS,,4.37,D0009426,0.0,4.5,OLD
1036631,514881,M0064,B011,2026-04-13 09:03:48,3886.21,INR,WALLET,P2M,SUCCESS,,3.09,D0009287,84.05,36.15,OLD
1036632,500773,M0347,B016,2026-01-29 15:16:34,1128.7,INR,UPI,P2M,SUCCESS,,5.1,D0013862,30.74,41.06,NEW
1036633,513009,M0023,B002,2026-01-13 05:10:54,10224.56,INR,UPI,P2M,SUCCESS,,3.35,D0003499,32.54,65.58,OLD
1036634,511329,M0154,B016,2026-06-23 14:39:18,984.23,INR,UPI,P2P,SUCCESS,,4.31,D0003006,29.19,36.31,NEW
1036635,504014,M0356,B017,2026-03-18 13:23:39,1137.71,INR,NETBANKING,BILLPAY,SUCCESS,,6.64,D0013324,41.97,17.45,OLD
1036636,514913,M0387,B013,2026-01-25 07:26:51,2190.65,INR,WALLET,BILLPAY,SUCCESS,,3.7,D0001625,0.0,42.63,OLD
1036637,500254,M0287,B008,2026-07-31 01:23:33,5780.15,INR,NETBANKING,P2M,SUCCESS,,5.62,D0008729,5.52,53.91,OLD
1036638,502199,M0483,B014,2026-04-05 13:46:27,5243.71,INR,WALLET,P2M,SUCCESS,,5.88,D0005388,31.85,35.98,OLD
1036639,503141,M0020,B002,2026-06-09 17:17:53,2333.65,INR,CARD,P2M,SUCCESS,,5.81,D0004353,0.0,63.36,NEW
1036640,508861,M0045,B009,2026-01-09 15:35:07,2255.45,INR,CARD,P2P,SUCCESS,,5.57,D0003261,19.74,60.32,OLD
1036641,508518,M0355,B013,2026-03-31 16:40:55,1511.08,INR,CARD,P2M,SUCCESS,,4.66,D0006127,0.82,40.62,NEW
1036642,506235,M0243,B015,2026-01-31 23:56:34,2982.57,INR,UPI,P2M,SUCCESS,,4.14,D0007223,3.94,46.86,NEW
1036643,510725,M0218,B012,2026-03-01 01:40:18,10971.69,INR,NETBANKING,P2M,SUCCESS,,5.1,D0013893,33.71,37.91,OLD
1036644,509708,M0039,B017,2026-05-30 05:57:31,1546.1,INR,NETBANKING,P2P,SUCCESS,,6.48,D0003326,21.2,9.56,NEW
1036645,501495,M0051,B008,2026-07-25 15:54:19,2468.74,INR,UPI,P2P,SUCCESS,,3.97,D0006372,49.89,23.11,NEW
1036646,511019,M0362,B001,2026-03-15 16:15:23,1542.82,INR,CARD,P2M,SUCCESS,,5.67,D0002746,36.36,43.34,NEW
1036647,513630,M0095,B012,2026-04-14 11:04:21,1003.2,INR,UPI,P2P,SUCCESS,,5.82,D0011721,44.23,0.0,NEW
1036648,513798,M0155,B015,2026-06-16 23:22:32,779.18,INR,NETBANKING,P2P,SUCCESS,,5.97,D0003362,42.97,28.46,OLD
1036649,509856,M0415,B008,2026-04-30 18:50:18,2164.02,INR,NETBANKING,P2M,SUCCESS,,5.86,D0001313,41.19,31.22,OLD
1036650,512600,M0056,B012,2026-04-30 17:18:16,10002.78,INR,UPI,P2M,SUCCESS,,5.39,D0014958,0.0,34.59,NEW
1036651,504090,M0402,B003,2026-01-03 02:43:32,1243.87,INR,NETBANKING,P2P,SUCCESS,,4.44,D0002121,8.45,2.05,NEW
1036652,513749,M0447,B010,2026-03-13 23:37:46,2160.22,INR,CARD,BILLPAY,SUCCESS,,4.06,D0005309,61.28,43.58,OLD
1036653,500318,M0297,B010,2026-05-14 14:07:37,2063.42,INR,UPI,P2P,SUCCESS,,3.62,D0009938,45.08,0.0,OLD
1036654,503572,M0432,B006,2026-03-20 04:51:09,4053.25,INR,WALLET,BILLPAY,FAILED,INSUFFICIENT_FUNDS,3.11,D0011502,39.23,28.79,OLD
1036655,514335,M0287,B014,2026-02-27 07:54:11,1538.09,INR,CARD,P2M,SUCCESS,,5.75,D0003645,48.87,44.51,NEW
1036656,503186,M0466,B016,2026-05-24 15:05:55,13714.2,INR,UPI,P2M,SUCCESS,,6.91,D0009885,43.42,39.76,OLD
1036657,504023,M0078,B009,2026-04-27 10:01:29,11101.56,INR,UPI,P2M,SUCCESS,,5.34,D0011354,48.97,44.13,NEW
1036658,508875,M0231,B004,2026-08-13 16:51:10,8033.35,INR,UPI,P2M,SUCCESS,,4.17,D0011313,11.63,24.22,NEW
1036659,500151,M0390,B004,2026-07-19 04:57:17,12381.89,INR,CARD,P2P,SUCCESS,,4.18,D0013226,34.66,45.33,NEW
1036660,504901,M0309,B004,2026-03-17 08:57:42,1541.14,INR,UPI,P2P,SUCCESS,,5.94,D0009428,0.0,11.91,OLD
1036661,511045,M0344,B005,2026-06-16 23:45:33,409.93,INR,NETBANKING,P2P,SUCCESS,,5.96,D0000107,55.63,14.22,NEW
1036662,502746,M0054,B008,2026-02-25 07:41:54,317.13,INR,UPI,BILLPAY,SUCCESS,,3.18,D0009271,38.07,29.5,OLD
1036663,505186,M0192,B020,2026-08-08 18:05:40,5125.95,INR,UPI,P2M,SUCCESS,,6.07,D0011994,53.8,65.38,OLD
1036664,510087,M0034,B011,2026-01-11 17:03:23,4604.38,INR,CARD,P2P,SUCCESS,,6.01,D0004475,46.2,50.09,OLD
1036665,512051,M0147,B011,2026-03-28 14:55:19,3530.63,INR,UPI,P2M,SUCCESS,,4.07,D0007878,42.6,64.74,OLD
1036666,500304,M0120,B002,2026-01-14 00:27:05,1560.46,INR,UPI,P2M,SUCCESS,,3.22,D0012942,7.57,26.53,OLD
1036667,512773,M0193,B012,2026-03-08 01:46:42,870.67,INR,CARD,P2M,SUCCESS,,5.8,D0008743,31.14,77.82,OLD
1036668,500259,M0056,B017,2026-07-07 23:35:27,21483.14,INR,CARD,P2M,SUCCESS,,7.09,D0001935,16.87,18.27,NEW
1036669,504847,M0297,B011,2026-04-17 07:01:16,9806.56,INR,WALLET,P2M,SUCCESS,,4.14,D0002003,59.22,67.77,OLD
1036670,513802,M0077,B011,2026-07-03 22:42:06,4440.13,INR,CARD,P2M,SUCCESS,,4.75,D0003913,50.26,40.14,NEW
1036671,503003,M0339,B003,2026-05-23 07:59:10,33450.22,INR,NETBANKING,P2M,SUCCESS,,5.72,D0010838,51.48,0.0,NEW
1036672,511615,M0189,B013,2026-04-20 04:33:27,1925.04,INR,CARD,P2M,SUCCESS,,5.63,D0010318,51.08,38.72,OLD
1036673,509395,M0446,B001,2026-04-13 10:04:04,1955.67,INR,CARD,BILLPAY,SUCCESS,,2.96,D0003139,26.32,14.55,NEW
1036674,505025,M0303,B006,2026-06-28 12:43:07,966.61,INR,NETBANKING,P2M,SUCCESS,,4.26,D0000382,34.8,37.99,NEW
1036675,508471,M0066,B004,2026-03-27 05:50:14,3447.99,INR,CARD,P2P,PENDING,,6.33,D0013911,39.74,47.64,OLD
1036676,512499,M0101,B004,2026-07-21 05:57:12,10830.15,INR,UPI,BILLPAY,SUCCESS,,5.01,D0010985,25.71,35.73,NEW
1036677,513239,M0413,B010,2026-07-26 14:33:58,11652.09,INR,NETBANKING,P2M,SUCCESS,,7.02,D0013255,17.17,23.95,NEW
1036678,507280,M0397,B001,2026-01-22 18:29:28,973.86,INR,NETBANKING,P2P,SUCCESS,,4.81,D0005886,39.33,26.08,NEW
1036679,500889,M0346,B017,2026-03-15 16:31:27,10202.24,INR,UPI,P2P,SUCCESS,,5.51,D0012172,27.03,36.48,NEW
1036680,500197,M0418,B011,2026-03-10 02:39:26,2076.24,INR,UPI,BILLPAY,SUCCESS,,4.39,D0009223,29.39,53.33,OLD
1036681,508543,M0370,B004,2026-08-22 20:57:11,3652.21,INR,UPI,P2P,SUCCESS,,4.86,D0003064,31.98,38.08,OLD
1036682,514974,M0453,B014,2026-07-14 23:53:20,4460.05,INR,UPI,P2M,SUCCESS,,3.65,D0001299,20.6,20.68,NEW
1036683,509402,M0468,B006,2026-05-01 21:49:29,1308.6,INR,UPI,P2M,SUCCESS,,4.64,D0002356,28.52,26.66,OLD
1036684,502637,M0084,B004,2026-08-09 20:08:00,841.95,INR,UPI,P2M,SUCCESS,,5.28,D0001982,38.36,43.05,NEW
1036685,509508,M0072,B013,2026-06-10 05:58:04,1596.11,INR,UPI,P2M,FAILED,TIMEOUT,3.91,D0012949,61.2,29.85,OLD
1036686,514481,M0141,B020,2026-01-18 07:31:37,1130.08,INR,UPI,P2P,SUCCESS,,6.49,D0002432,41.97,27.49,NEW
1036687,500442,M0349,B012,2026-06-03 04:03:10,564.14,INR,NETBANKING,P2P,SUCCESS,,7.66,D0014371,39.22,42.92,NEW
1036688,508886,M0003,B019,2026-04-20 05:15:18,393.18,INR,NETBANKING,P2P,SUCCESS,,5.69,D0003975,82.14,46.47,NEW
1036689,514854,M0402,B018,2026-05-19 09:53:07,7020.24,INR,UPI,P2M,FAILED,LIMIT_EXCEEDED,4.64,D0009069,34.59,27.06,OLD
1036690,511879,M0368,B015,2026-03-07 02:18:51,5193.18,INR,NETBANKING,P2P,SUCCESS,,6.97,D0013575,49.32,8.15,OLD
1036691,512423,M0403,B004,2026-08-14 18:12:59,2064.91,INR,UPI,BILLPAY,SUCCESS,,4.07,D0011755,13.19,29.15,NEW
1036692,505225,M0420,B008,2026-07-03 06:28:17,1444.07,INR,UPI,P2P,SUCCESS,,4.07,D0002724,62.51,0.0,OLD
1036693,508554,M0129,B020,2026-05-27 22:20:21,1588.96,INR,CARD,P2M,SUCCESS,,6.4,D0000036,15.81,13.03,OLD
1036694,513654,M0278,B010,2026-04-26 08:00:57,2634.61,INR,CARD,P2M,SUCCESS,,3.77,D0013160,38.79,19.4,OLD
1036695,514584,M0025,B010,2026-01-05 23:12:49,2584.72,INR,WALLET,P2M,SUCCESS,,3.99,D0002244,25.17,30.18,NEW
1036696,500501,M0483,B017,2026-05-11 23:11:21,3875.57,INR,UPI,P2P,SUCCESS,,4.77,D0014194,8.43,33.1,NEW
1036697,504524,M0321,B003,2026-01-28 12:02:52,6647.25,INR,UPI,P2M,SUCCESS,,6.06,D0014147,25.52,46.48,NEW
1036698,500154,M0066,B002,2026-05-11 02:01:41,4423.66,INR,WALLET,P2M,SUCCESS,,4.42,D0003225,25.7,14.21,NEW
1036699,511009,M0211,B002,2026-06-02 15:34:05,12685.07,INR,UPI,P2M,SUCCESS,,3.55,D0001286,36.89,15.71,OLD
1036700,514282,M0019,B010,2026-08-22 07:46:41,3249.3,INR,CARD,P2M,SUCCESS,,6.23,D0005948,48.94,15.83,NEW
1036701,509743,M0186,B016,2026-03-27 17:13:10,766.28,INR,UPI,P2M,SUCCESS,,5.31,D0000300,27.72,54.42,NEW
1036702,500421,M0159,B010,2026-05-22 12:20:28,1566.59,INR,CARD,P2M,SUCCESS,,5.79,D0005087,37.88,36.02,NEW
1036703,501116,M0155,B006,2026-04-20 06:49:23,812.44,INR,CARD,BILLPAY,SUCCESS,,6.92,D0005266,48.25,35.04,OLD
1036704,512265,M0191,B015,2026-01-07 09:18:36,677.46,INR,CARD,P2M,SUCCESS,,7.19,D0001533,12.27,57.66,OLD
1036705,504087,M0486,B012,2026-03-03 17:30:49,3341.69,INR,NETBANKING,P2P,SUCCESS,,4.4,D0010218,3.38,25.05,NEW
1036706,503674,M0218,B002,2026-06-07 09:08:23,1712.46,INR,UPI,BILLPAY,SUCCESS,,3.74,D0002106,45.76,15.43,NEW
1036707,510435,M0491,B014,2026-01-29 03:12:04,2923.29,INR,CARD,P2M,SUCCESS,,2.99,D0012862,19.14,34.11,NEW
1036708,508880,M0138,B015,2026-03-04 13:11:05,934.77,INR,UPI,P2P,SUCCESS,,4.42,D0009390,0.0,49.18,NEW
1036709,514490,M0211,B020,2026-05-15 21:51:51,1570.56,INR,UPI,P2M,SUCCESS,,4.2,D0014976,55.02,39.96,OLD
1036710,505023,M0207,B013,2026-05-14 12:18:31,3686.65,INR,UPI,P2P,SUCCESS,,6.35,D0007511,34.9,22.6,NEW
1036711,501620,M0009,B002,2026-06-02 18:59:42,1912.02,INR,UPI,P2M,SUCCESS,,3.01,D0001224,44.54,9.31,NEW
1036712,510987,M0391,B001,2026-01-01 15:41:17,2797.61,INR,UPI,P2M,SUCCESS,,4.89,D0000282,3.81,18.27,OLD
1036713,511225,M0242,B018,2026-05-12 17:32:11,2136.9,INR,UPI,P2M,SUCCESS,,6.38,D0008638,24.65,80.42,OLD
1036714,501985,M0065,B010,2026-05-03 13:34:22,3098.91,INR,UPI,P2M,SUCCESS,,5.12,D0008718,46.88,13.3,NEW
1036715,506738,M0054,B003,2026-04-28 09:43:34,4204.68,INR,WALLET,BILLPAY,SUCCESS,,5.47,D0010108,0.0,34.47,NEW
1036716,512205,M0229,B008,2026-07-09 00:52:41,6066.37,INR,WALLET,P2M,SUCCESS,,4.52,D0003191,9.53,49.11,NEW
1036717,500693,M0328,B010,2026-01-02 23:19:14,841.89,INR,CARD,BILLPAY,SUCCESS,,3.6,D0007551,42.08,19.03,OLD
1036718,502816,M0219,B020,2026-01-16 08:09:54,3258.8,INR,UPI,P2M,FAILED,LIMIT_EXCEEDED,3.96,D0005029,54.92,31.03,NEW
1036719,508482,M0319,B017,2026-01-22 23:42:19,1533.95,INR,CARD,P2M,SUCCESS,,6.77,D0009721,52.27,14.72,OLD
1036720,513146,M0458,B013,2026-07-03 08:39:57,1229.22,INR,UPI,P2M,SUCCESS,,6.27,D0014633,8.89,24.46,NEW
1036721,501130,M0456,B008,2026-04-18 09:06:35,729.04,INR,UPI,P2P,SUCCESS,,3.6,D0013209,18.06,45.18,NEW
1036722,500947,M0468,B007,2026-03-17 19:03:54,2157.5,INR,UPI,P2M,SUCCESS,,4.4,D0010958,15.22,26.78,OLD
1036723,509960,M0178,B014,2026-02-07 09:44:00,5749.3,INR,NETBANKING,P2P,SUCCESS,,8.07,D0007196,0.0,48.47,NEW
1036724,513484,M0401,B017,2026-06-29 14:26:26,2506.36,INR,CARD,P2P,SUCCESS,,6.98,D0008117,56.89,22.74,NEW
1036725,511225,M0134,B018,2026-04-08 21:33:36,4467.77,INR,UPI,P2M,SUCCESS,,5.21,D0000415,18.78,37.49,OLD
1036726,509777,M0046,B007,2026-02-14 08:18:59,404.71,INR,UPI,P2M,SUCCESS,,3.51,D0003410,67.24,38.07,OLD
1036727,506078,M0082,B003,2026-08-17 01:53:21,3085.01,INR,CARD,BILLPAY,SUCCESS,,6.66,D0001061,39.91,38.6,OLD
1036728,500363,M0062,B008,2026-06-27 01:41:55,6639.72,INR,CARD,P2M,SUCCESS,,4.41,D0005051,47.71,42.86,OLD
1036729,511891,M0351,B015,2026-02-28 19:29:09,4133.01,INR,UPI,P2P,SUCCESS,,5.79,D0014083,14.21,49.17,NEW
1036730,509528,M0014,B005,2026-07-30 08:00:56,4916.3,INR,CARD,P2M,FAILED,NETWORK_ERROR,4.93,D0008460,12.07,24.03,OLD
1036731,504651,M0171,B020,2026-04-28 16:35:23,1657.03,INR,NETBANKING,P2P,SUCCESS,,5.67,D0011923,0.0,55.7,OLD
1036732,514715,M0431,B014,2026-03-16 15:11:38,7920.48,INR,NETBANKING,BILLPAY,SUCCESS,,7.04,D0000400,17.17,87.4,OLD
1036733,509837,M0455,B019,2026-07-13 16:27:35,710.1,INR,CARD,P2M,SUCCESS,,5.92,D0006210,45.67,12.66,NEW
1036734,505226,M0391,B014,2026-08-03 14:28:54,1655.0,INR,NETBANKING,P2P,SUCCESS,,5.97,D0007773,30.53,23.69,NEW
1036735,513924,M0010,B016,2026-08-03 19:38:35,2884.12,INR,NETBANKING,P2M,SUCCESS,,4.28,D0010973,1.34,20.89,NEW
1036736,513965,M0105,B008,2026-02-04 14:07:22,6995.58,INR,UPI,P2M,SUCCESS,,2.49,D0005600,35.83,21.44,NEW
1036737,502247,M0417,B005,2026-05-23 12:34:37,28328.78,INR,UPI,BILLPAY,SUCCESS,,3.85,D0013851,29.39,15.39,OLD
1036738,513809,M0203,B014,2026-01-23 11:40:31,653.68,INR,UPI,P2P,SUCCESS,,5.64,D0005915,15.45,57.23,OLD
1036739,511239,M0281,B007,2026-02-28 06:58:23,1051.15,INR,WALLET,P2M,SUCCESS,,5.79,D0013035,8.28,6.03,OLD
1036740,513937,M0435,B015,2026-02-12 00:42:44,7042.96,INR,NETBANKING,P2M,SUCCESS,,7.32,D0000046,24.33,48.94,OLD
1036741,509116,M0239,B002,2026-03-17 12:33:00,958.03,INR,CARD,P2P,SUCCESS,,6.11,D0010136,37.08,55.07,NEW
1036742,511959,M0392,B017,2026-07-30 15:00:46,2121.19,INR,UPI,P2P,SUCCESS,,5.88,D0010294,55.11,49.08,OLD
1036743,509587,M0392,B005,2026-01-19 19:27:16,930.83,INR,UPI,P2M,SUCCESS,,6.38,D0002786,36.92,33.75,NEW
1036744,512489,M0443,B014,2026-07-14 09:31:34,5585.46,INR,CARD,P2M,SUCCESS,,4.67,D0003272,42.42,28.33,OLD
1036745,502026,M0157,B016,2026-04-23 05:42:45,1268.63,INR,CARD,P2M,SUCCESS,,4.78,D0014697,39.32,40.35,OLD
1036746,503142,M0266,B009,2026-01-21 04:49:05,2932.79,INR,UPI,P2M,SUCCESS,,5.71,D0001187,54.69,20.14,OLD
1036747,506395,M0121,B004,2026-08-17 04:08:44,5402.74,INR,UPI,P2P,SUCCESS,,3.23,D0004835,23.9,37.49,OLD
1036748,512405,M0478,B002,2026-07-27 13:49:16,3711.13,INR,WALLET,BILLPAY,SUCCESS,,4.37,D0005123,28.83,11.45,OLD
1036749,514153,M0346,B014,2026-04-13 13:49:30,1576.83,INR,UPI,BILLPAY,SUCCESS,,5.5,D0000335,41.3,40.74,NEW
1036750,501732,M0272,B018,2026-08-08 14:47:37,1012.04,INR,NETBANKING,P2P,SUCCESS,,5.29,D0005556,68.37,36.57,NEW
1036751,503008,M0362,B006,2026-05-04 13:41:58,11444.57,INR,NETBANKING,P2M,SUCCESS,,5.89,D0012255,20.17,14.35,NEW
1036752,508769,M0296,B019,2026-08-01 00:00:40,5563.95,INR,NETBANKING,P2M,SUCCESS,,5.2,D0004910,32.63,77.15,OLD
1036753,502087,M0048,B001,2026-07-08 12:58:43,4409.38,INR,CARD,BILLPAY,SUCCESS,,6.94,D0003019,0.35,61.91,NEW
1036754,512233,M0290,B003,2026-02-02 18:43:55,2326.05,INR,CARD,P2M,SUCCESS,,4.4,D0001538,37.89,59.15,OLD
1036755,514011,M0389,B020,2026-08-14 03:30:21,985.94,INR,UPI,P2M,SUCCESS,,2.65,D0003250,61.23,2.56,OLD
1036756,513155,M0344,B016,2026-03-08 06:56:29,586.43,INR,UPI,P2M,SUCCESS,,7.79,D0005735,0.0,70.7,OLD
1036757,503139,M0309,B001,2026-06-28 16:00:56,4234.5,INR,UPI,BILLPAY,SUCCESS,,4.49,D0013106,39.06,41.48,OLD
1036758,503656,M0250,B008,2026-03-23 09:46:48,2285.1,INR,NETBANKING,P2M,SUCCESS,,8.09,D0009018,68.55,42.81,OLD
1036759,505697,M0325,B017,2026-01-04 21:47:12,449.77,INR,UPI,P2M,SUCCESS,,5.72,D0005887,21.87,5.12,NEW
