experiment_id,customer_id,experiment_group,assignment_date,eligible_flag
PAY_CONFIRM_V2,107960,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,108734,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,103938,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106526,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,109582,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,101048,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,101429,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,102529,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,102932,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,101264,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,100324,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,102437,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,108512,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,108478,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,100068,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,100127,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,107471,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,106906,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,103491,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,107910,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,107973,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,109457,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,102632,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,101161,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,104787,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,109648,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,103819,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,100118,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,107202,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,108790,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,106820,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,103789,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,101955,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106118,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,109951,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,100483,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,101871,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,104158,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,100661,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,104207,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,103182,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,106793,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,101637,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,108708,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,100115,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100104,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,108680,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,108015,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,107140,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,101555,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,104170,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,109082,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,105956,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,107618,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,100219,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,106986,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,101105,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,105489,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,104491,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,102745,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,103504,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,109580,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,100157,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,100414,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,107189,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,104167,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,108045,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,101023,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,103987,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,106249,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,100375,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,101052,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,106433,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,106692,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,101759,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,108569,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,106762,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,108909,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,103522,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,101130,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,101953,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,101790,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,105237,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,100498,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,103690,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,108387,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,105923,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,106318,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,108949,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,102370,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,101865,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,107947,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,108665,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,100581,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,103109,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,100464,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,102576,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,100221,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,107176,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,104549,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,104941,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,102146,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,100848,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,109195,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,106561,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,106766,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,100945,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,106317,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100181,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,100718,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,101496,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,105935,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,102017,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,106284,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,103116,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,108511,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,104418,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,107041,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,100348,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,104213,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,102210,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,107080,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,102409,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104859,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,108686,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104010,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,103857,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,100679,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,104512,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,108759,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,101066,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,109328,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,101213,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,106027,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,100454,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,100134,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,101831,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,103566,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,103023,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,101384,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,109366,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,105433,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,104695,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,103289,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,106970,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,105402,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,105465,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,108770,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,101291,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,108445,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,108922,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,101321,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105588,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,100658,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,105864,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,103085,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,108878,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,108208,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,109700,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,108290,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,108355,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,104984,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,100716,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,109656,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,101678,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,107992,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,101433,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,100018,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,101415,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,101341,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,100017,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,107411,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,106570,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,101378,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,109362,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,108189,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,107203,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,100503,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,101712,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,107392,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,105663,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,104559,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,103126,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,105003,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,107461,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,100119,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,107508,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,102944,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,104974,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,107073,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,105724,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,100167,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,105557,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,109713,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,105861,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,101386,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,101810,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,108515,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,104760,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,100057,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,106007,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,106615,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,107647,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,103147,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100556,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,108255,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,103900,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,102399,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,105106,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,100802,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,105010,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,108631,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,109300,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,105639,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,100828,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,104048,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,101933,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,108564,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,100982,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,102082,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,107137,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,108326,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,109512,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,100491,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,105205,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,107762,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,109994,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,103122,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,105420,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,102607,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,107010,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,104640,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106873,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,101802,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,100313,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,101352,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,106953,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,109644,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,106201,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,107764,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,102299,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,103413,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,108571,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,102403,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,100474,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,105837,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,101532,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,108893,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,106065,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,107884,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,108579,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,103156,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,107502,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,102503,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,104089,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,108987,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,106375,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,103064,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,103183,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,104312,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,104656,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,101901,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,105502,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,101622,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105742,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,104692,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,108858,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,105355,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,109945,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,100285,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,105842,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,108760,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,105015,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,101635,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,107844,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,108378,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,108727,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,108904,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,102054,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,100865,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,108737,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,100420,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,103530,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,108269,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,100001,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105215,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,106243,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,101484,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,105597,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,107368,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,107807,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,101518,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,107153,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,104703,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,105564,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,107245,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,107983,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,100579,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,106220,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,104313,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,105165,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,109652,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,100255,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,102181,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,103024,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,104680,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,107868,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,105762,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,109837,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,108824,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,104943,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,102765,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,100109,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,102160,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,101517,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,109826,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,106000,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,102289,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,109292,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,100859,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,101132,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,101866,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,103368,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,102047,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,104825,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,109685,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,101884,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,102484,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,107481,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,101510,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,106197,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,103129,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,104283,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,100244,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106076,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,104615,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,100059,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,102996,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,100250,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,100108,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,105515,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,105538,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,102387,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,107523,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,100389,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,104384,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,102108,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,108213,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,100284,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,107890,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,108491,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,103595,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,102596,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,104882,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,102514,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,108799,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,105534,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,101472,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,107305,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,104635,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,108606,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,108085,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,107416,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,101267,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,100054,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,106967,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,105598,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,103252,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,103227,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,108215,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,100666,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,100024,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106329,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,103191,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,102977,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,107304,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,109530,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,103054,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,104887,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,106872,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,106536,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,107472,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,108993,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,109720,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,103890,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,107808,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,104893,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,102544,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,102486,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,104950,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,103766,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,108682,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,109021,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,108199,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,101199,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,107398,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,105939,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,102412,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,108905,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,106314,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,109789,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,103948,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,109788,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,105563,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,105436,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,104770,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,101210,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,104329,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,104059,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,105803,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,100254,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,104161,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,106471,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,103093,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,106830,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,106219,TREATMENT,2026-03-12,Y
